7121629,"MBE Technology Holdings Pte Ltd",4000,"Advanced Technologies","MBE is an established supplier of Molecular Beam Epitaxy (MBE) grown wafers to device manufacturers in the communications industry e.g. mobile communication, satellite broadcast etc. 

The company is equipped with multi-wafers MBE production systems, including 2 MBE 6000 reactor from Riber. These production MBE machines have long uptime, very low background, high efficiency pulse doping capacity, large volume effusion cells for extremely low defect densities and run-to-run flux stability, cluster tool based automatic platen transfer capacity and related full automation for efficient throughput. 
","http://www.mbetech.com","","",651151059744,"Asia Pacific",30/10/2001
64102703,"Marly's Confezioni SpA",2500,"Software and IT Services","Developers of educational technologies.  Construct software and title development with Russian development team.  Established 1992.","","","",85110105116115,"United Kingdom",12/01/1996
5012890,"Marly's Confezioni SpA",34,"Household goods and Textiles","The company has been present on the pret a porter market fo orver 15 years, making fabric clothes and knitwear.  The company produces several 'total look' products tasteful, elegant and quality products for dressing women on all occasions. Marly's in present in 25 countries.","http://www.marlys.com","","",7311697108126,"Italy",16/12/1998
64103343,"Manchester Science Park Ltd",86,"Real Estate","Manchester Science Park (MSP) is rated as one of the first rank science parks in the country, with a growing international reputation.  MSP provides the ideal environment and networking opportunities for early stage high-tech businesses, and is both close to the city centre and within walking distance of the largest academic campus in Europe.  Buildings on the park are available for businesses at any stage of development and these are offered on flexible tenancy agreements.  The tenants represent a wide variety of technologies, including healthcare and biosciences, IT, engineering, electronics and chemical synthesis.","http://www.mspl.co.uk","","",85110105116115,"United Kingdom",22/08/1997
3001733,"Manuscript Ltd",34,"Household goods and Textiles","Company manufactures & sells through agents, wide range of framed prints & mirrors.  Customer base, gift shops, galleries, garden centres, furniture retailers & interior designers.","http://www.manuscript.co.uk","","",85110105116115,"United Kingdom",16/04/1998
80053272,"Malmesbury Road Garage Ltd",31,"Automobiles","Authorised dealer for Volvo Cars, service, parts & accessories.","http://www.mrgcars.co.uk","","",85110105116115,"United Kingdom",18/08/1995
1002188,"Macalla Software Ltd",3300,"Communications","Macalla Software is a leading European provider of proven mobile e-Commerce
platforms and solutions to mobile operators, retail banks and enterprises.
Macalla's mobile e-Commerce platform underpins Europe's largest mobile
e-Commerce deployment supporting 500,000 users with ING Postbank and O2 in
The Netherlands.  It has provided an impressive range of solutions for
world-leading organisations such as, Charles Schwab Europe, Eircell
Vodafone, AIB Bank, Dresdner Kleinwort Wasserstein, StaalBankiers (Achmea
Group), and Ulster Bank (Royal Bank of Scotland).  Macalla's technologies and solutions are designed to increase profitability,
reduce churn, create additional revenue sources and facilitate the
acquisition and retention of new quality customers.","http://www.macalla.com","","",7311410110904,"Ireland",09/02/1999
7129484,"Mactive AB",2500,"Software and IT Services","Mactive AB is a holding company in the Fusion group. Fusion group has subsidiaries in US, Sweden and Norway. Fusion Group develop, market and install computer software programmes for newspapers. The softwares consist of advertising systems, subscription and distribution system as well as publication of advertisements on the Internet.","http://www.mactive.se","","",83119101100107,"Sweden",17/07/2001
15000603,"LVM Ltd",26,"Engineering and Machinery","Formed in 1973, LVM specialises in products for use with low voltage DC power supplies.  Based in Bedfordshire, the company houses a design and development section, administrative and assembly facilities which produces its range of finished products that include wind and water power generators, solar panels, water pumps and air pumps.  Leisure pursuit activities such as boating, particularly yachting, and caravanning are one of the company's markets.  However, this is by no means the end of the story since LVM products are extensively used where power is limited to low voltage DC power supplies.","http://www.lvm-ltd.com","","",85110105116115,"United Kingdom",07/07/1995
4000841,"Lynton Lasers Ltd",4000,"Advanced Technologies","Manufacturer of lasers and other optical equipment for use in dermatology, plastic surgery & beauty industry.  Other niche applications include laser cleaning of statues & various historic artefacts.","http://www.lynton.co.uk","","",85110105116115,"United Kingdom",25/03/1997
2003066,"Logicom ILC Ltd",2500,"Software and IT Services","LOGiCOM was formed when Fujitsu Services (then ICL) sold and outsourced their European service logistics business, which LOGiCOM now manages under a service contract.  LOGiCOM offers a similar service to other multi-vendor service providers in the IT sector, taking full responsibility for all aspects of the service logistics process and operations; including, as appropriate, purchase of service parts stock.  As an independent supplier, LOGiCOM offers its customers the opportunity to share stock and infrastructure to reduce costs.  The business invests principally in stock and IT systems with other assets including warehousing and distribution contracted from third parties.","http://www.logicom.com","","",85110105116115,"United Kingdom",25/04/2000
7144149,"Lonstroff AG",11,"Chemicals","Lonstroff develops and manufactures innovative elastomers for industrial, automotive, medical and pharmaceutical applications.
","http://www.lonstroff.com","","",83119105116133,"Switzerland",06/01/2003
64105197,"Corporate Edge Group plc",54,"Media and Photography","Corporate Edge is a world leading specialist in brands, innovation and design, working across the world in sectors as diverse as leisure, telecomms, utilities, government, fashion and food.  Our ultimate goal is to help organisations realise their growth potential.  Whilst ensuring that each of our skill sets is best of breed we have a commonality of philosophy and structure across the consultancy business, allowing us to deliver multi-competency solutions where appropriate.  In practical terms, this means a common management style, consistency in strategic and creative standards and the flexibility for project leaders to work across divisions, ensuring that project understanding is carried through the life of a project.  Our strategic consultants and project managers have experience across all competency areas.  Where there is no requirement for multi-competency, each division effectively operates as a specialist consultancy in its own right, ensuring focus and confidentiality.","http://www.corporateedge.com","","",85110105116115,"United Kingdom",20/05/1997
64108597,"LHS Holdings Ltd (trading as Kleencare Hygiene)",11,"Chemicals","Experts in hygiene management and consultancy - LHS manufactures and suppies a range of hygiene chemical products and related hygiene compliance services to the food and beverage industry.  Compliance services include chemical application advice, hygiene auditing, training, microbiological monitoring and plant design.  Operating principally in Germand and Austria LHS also utilises an experienced group of agents and distributors to provide their products and services throughout Europe.","http://www.kleencare.de","","",85110105116115,"United Kingdom",11/01/1999
3002053,"Leafield Group Ltd",21,"Aerospace and Defence","The company has developed its skills over 25 years with three main activities: 1. Explosive/precision mechanical/electronic design.  Cable cutters, fracture bolts, production and proofing, pyromechanisms, protractors/retractors, munition safety/arming, gas generators, missile break-up, wing deployment, electro mechanical and electronic assembly facilities with extensive repair and refurbishment expertise.  2. Rapid inflation products for life rafts, boats and inflatable structures.  Inflation valves and pressure relief valves for OEM's.  3. Worldwide logistics and technical support for ext RN vessels.  Stockists on behalf of HMG of surplus spares for ext RN vessels.  Specialists in logistics support and Inventory Management particularly for MOD & OEMs.","http://www.leafield.co.uk","","",85110105116115,"United Kingdom",29/06/1998
7123950,"Latis Networks, Inc.",2500,"Software and IT Services","Latis Networks provides affordable, easy-to-use network security software products for IT and security professionals at security-conscious mid-tier enterprises. 
The StillSecure suite reduces the risk and liability of damages from network attacks and tangibly increases the productivity and effectiveness of your resources. StillSecure is available through Latis Networks' direct sales force and channel partners. 

","http://www.latis.com","http://www.3i.com/us/portfolio/software/latis.html","",85110105116125,"United States of America",21/06/2001
23000162,"Lamina Dielectrics Ltd",4000,"Advanced Technologies","Manufacturers of spirally wound electrical insulation tubing in non-shrink and heat shrink forms.  Extruders of fluoropolymer tubings for electrical, chemical and medical applications in both non-shrink, heat shrink and specially stabilised forms.","http://www.laminadielectrics.com","","",85110105116115,"United Kingdom",07/07/1995
50062088,"Land Instruments International Ltd",4000,"Advanced Technologies","Land Instruments International is one of the world's leading specialists in the design and manufacture of systems and instruments for industrial infrared temperature measurement, combustion efficiency and environmental emissions monitoring.  Land has a world-wide coverage through subsidiaries in USA, France, Germany, Italy, Spain, Poland, Japan and Mexico and distributors in the rest of the world.  This gives our customers good service, and access to our long experience of application, installation and measurement know-how.","http://www.landinst.com","","",85110105116115,"United Kingdom",07/07/1995
3000265,"Lanner Group Ltd",2500,"Software and IT Services","Lanner specialises in the provision of Business Improvement Services and Software to its 3000+ clients across the world.  Lanner helps its clients achieve quantifiable improvement and ROI in business performance, through a uniquely visual and quantifiable business improvement methodology, enabled by its business simulation technology.  Established in 1996 as an MBO from AT&T Istel, Lanner is a UK company with subsidiaries in the USA, France and Germany, with a distributor network representing Lanner's products in over 20 countries.  Lanner's leading product brand is WITNESS, enabling dynamic simulation modelling and optimisation of business processes, resources, layouts and throughputs.","http://www.lanner.com","","",85110105116115,"United Kingdom",19/07/1996
5019698,"LEGALLAIS BOUCHARD",13,"Construction / Building Materials","Created in 1889 at Caen (Calvados), Legallais Bouchard is the leading distributor in France of products in the finishings building industry market.

A logistics company centralised in Caen, grouping 24000 products in a permanent stock. We offer a product/service, supported by an annual catalogue of 920 pages.","http://www.legallais.com","","",701149711105,"France",01/12/1999
16000407,"Lambert Brothers Haulage Ltd",59,"Transport","We are a transport and distribution company who specialise in offering to local industry, and importers, professional transport, warehousing and redistribution services.  We are based at a conveniently located eight and half acre site near the junction of the M3 and M27.  From our site we operate over 60 vehicles and 75 trailers and have 150,000 sq ft of covered warehousing and are also shareholder members of the Palletline system.  Continued investment in technology, our fleet, and property ensures our company retains a market leading position in terms of quality, performance and the range of services offered.","http://www.lambertbrothers.co.uk","","",85110105116115,"United Kingdom",07/07/1995
7136333,"Kreatech Holding B.V.",3100,"Healthcare and Life Sciences","Labelling and detection are at the very heart of all biotechnological diagnostics and research.  No drug is developed, no disease is diagnosed without the essential help of labelling and detection technologies.

Kreatech has committed itself to develop a unique range of tools for labelling and detection of DNA, RNA and proteins.  In other words:  Kreatech targets labelling.  This targeted research effort has resulted in a wide range of labelling and detection tools, based on a truly revolutionary patented technology platform:  Universal Linkage System (ULS).  ULS links to a myriad of labels and haptens and allows a fast, robust and non-enzymatic labelling of biomolecules.

Kreatech has established a range of partnerships on applications and marketing with renowned companies, including Qiagen, Amersham Biosciences, Cancer Genetics, Metrigenix, Molecular Probes, PerkinElmer, QBIOgene, Sigma and Roche.

Kreatech's mission is to become the world's number one Target Labelling Company.","http://www.kreatech.com","","",78101116104112,"Netherlands",20/02/2003
7143309,"Kineto Wireless, Inc.",3300,"Communications","Kineto Wireless develops solutions enabling service providers to exploit the discontinuities resulting from the deployment of Wireless LAN technology.   Experts in mobile network, WLAN and VoIP technologies, Kineto has developed the industry’s leading Mobile over WLAN (MoWLAN) solution.  
MoWLAN solutions enable the seamless delivery of high-quality mobile voice and data services over WLANs located within homes, offices and hot spots at significantly lower cost than existing 2.5 and 3G mobile network technologies.","http://www.kinetowireless.com","http://www.3i.com/us/portfolio/communication/kineto.html","",85110105116125,"United States of America",14/02/2003
16055922,"Kenilworth Properties Ltd",86,"Real Estate","A property holding company owning glasshouses, domestic houses and land awaiting industrial and housing development.","","","",71117101114118,"Guernsey",07/07/1995
16055923,"Kenilworth Vineries Ltd",86,"Real Estate","A holding company of investments in the subsidiary company Kenilworth Properties Limited and other property owning associate companies.","","","",71117101114118,"Guernsey",07/07/1995
64107763,"Killby & Gayford Group Ltd",13,"Construction / Building Materials","A first class, medium sized specialist building company, enjoying substantial repeat business through framework/preferred supplier agreements and boasting a blue chip client list, with customers in the banking, financial, commercial, government, healthcare and retail sectors.  Services provided include refurbishment, fitting out, maintenance, high quality joinery, security products and ATM project management and installation.","http://www.killbygayford.com","","",85110105116115,"United Kingdom",06/08/1998
50062051,"Kilner Vacuumation Co. Ltd",26,"Engineering and Machinery","Kilner Vacuumation use vacuum technology to solve lifting and handling problems.  In many cases, Vacuum lifting can provide the solution, which can be used to lift:- Plate & sheet, boxes, sacks, carpets, glass, concrete, tubes, coils, reels, wood, plastics and much more.  We are a  company with 38 years experience in solving materials handling problems, serving major companies world wide.","http://www.kilner-vacuum-lifting.com","","",85110105116115,"United Kingdom",07/07/1995
7126153,"KaVaDo Inc",2500,"Software and IT Services","KaVaDo provides next-generation Web Application Protection and vulnerability assessment solutions for the corporate market using its patent-pending Protected Path* technology.  These solutions account for the various types
of threats against web applications and allow IT management to apply the
necessary protection against anticipated threats, both known and unknown.  KaVaDo offers a unique, effective approach to Web Application Protection with minimum strain
on system resources, easy installation and management, and flexibility to
handle a variety of applications under different environments.  The company is based
in New York with research and development facilities in Tel Aviv.","http://www.kavado.com","","",7311511497107,"Israel",28/09/2001
20057056,"Kemps Publishing Ltd",54,"Media and Photography","Kemps is a long established supplier and publisher of quality information in the UK business to business sector.  Kemps has published nationally for Chambers of Commerce and Local Authorities for over 25 years, as well as for a number of Trade Associations.  Kemps currently publishes a range of hard copy directories, news magazines and diaries on behalf of Chambers of Commerce throughout the UK.  We also publish in-house vertical market reference books on behalf of the Local Authority and Clothing market places.  The Company's Internet directory www.KempsGold.co.uk provides speedy access to classified information on approximately 1.2 million UK businesses.  KempsGold also gives easy access to D&B credit reports and provides links to useful Government and Business sites.","http://www.kempsgold.co.uk","","",85110105116115,"United Kingdom",07/07/1995
30055100,"K2 Direct Ltd",58,"Support Services","A market leader in the provision of direct marketing communications mail, email, web, database management, segmentation, profiling and analysis, etc.  Comprehensive range of manufacturing and services.  One-to-one marketing and event driven communications with market leading software and consultancy.  Purpose built premises of 80,000 sq ft, employing circa 300 staff, London office, Edinburgh office.  Links launched to specifically cater for event driven marketing solutions.  Customers include Abbey National, HBOS, RBS, Dixon, Sky, Nationwide Building Society.  Other work carried out, transactual, stationery billing and response handling and analysis.","http://www.k2direct.com","","",85110105116115,"United Kingdom",07/07/1995
666118564,"Jülich Enzyme Products GmbH",3100,"Healthcare and Life Sciences","Biocatalysis and chiral compounds
","http://www.juelich-enzyme.de","","",7110111411004,"Germany",09/07/1999
23000025,"John Parker & Son Ltd",26,"Engineering and Machinery","Steel stock holders and processors, engineering tool distributors.  Mazda and Hyundai vehicle sales franchisees.","http://www.johnparker.co.uk","","",85110105116115,"United Kingdom",07/07/1995
5001943,"Jongen Holding GmbH",26,"Engineering and Machinery","Tool manufacturer
","http://www.jongen.de","","",7110111411004,"Germany",12/08/1996
70055058,"Jet-Vac Systems Ltd",58,"Support Services","Specialised plant hire company for the provision of mobile vacuum equipment and personnel, for removal and recharging of bulk materials, including dust, sludge, liquids.  Also the provision of specialised vessel entry work and controlled bolt tightening and associated mechanical work.","http://www.jetvacsystems.com","","",85110105116115,"United Kingdom",07/07/1995
5003398,"Joh. Heinr. Bornemann GmbH",26,"Engineering and Machinery","Bornemann is the market leader for twin-screw and multiphase pumps and one of the highest performing manufacturers of eccentric screw pumps, which are characterised by their ruggedness and power. 

The company has supplied pumps and pump units for Europe, the Eastern Europe, Asia, Central Asia, North and South America for many Years: -everywhere  where crude oil, particularly heavy crude oil, hydrocarbons and chemical are processed. 
","http://www.bornemann.com","","",7110111411004,"Germany",04/04/1997
35050133,"John Clark (Holdings) Ltd",31,"Automobiles","Retail motor trade holding company, with franchised dealerships in Scotland - BMW (2), Audi (2), Volkswagen (2), Mini (2), Skoda (1), Land-Rover (1).","http://www.john-clark.co.uk","","",85110105116115,"United Kingdom",07/07/1995
7130946,"JCM Group Ltd",58,"Support Services","Grocery (and other) retailers have rolling programmes to refurbish their stores as well as to open new and close old ones.  JCM's business model is to work with these retailers to improve the management of this process and to reduce the net cost by ensuring that they extract maximum value from the existing equipment in those stores.  The retailers require management of the non-core supply chain for non-resale items such as refrigeration and bakery equipment, shelving etc, both inbound and outbound, for recycling, maintenance or disposal.  To date this work has tended to be done in-house in conjunction with the equipment suppliers themselves.  
","","","",85110105116115,"United Kingdom",01/12/2001
1000863,"JDH Holdings",3100,"Healthcare and Life Sciences","The UK dental market is worth c. £4bn pa, of which the private market revenue is estimated to be £1bn per annum, and of this approximately half is attributable to 'Specialist Dental Care'.  JDH is focusing on building a network of private practices, supported by a high end generalist chain, to deliver high margin private, cosmetic and preventative healthcare services under the 'JDH & Associates' brand.  JDH is growing rapidly through acquisition and currently has 34 branded surgeries on high street sites in London, Cardiff, Bristol and Birmingham.  Each site has distinctive décor and modern equipment, creating a professional and reassuring image.  
","http://www.jameshull.co.uk","","",85110105116115,"United Kingdom",09/07/1997
5016560,"Jerini AG",3100,"Healthcare and Life Sciences","Drug Discovery/Biopharmaceuticals
","http://www.jerini.de","","",7110111411004,"Germany",08/11/2001
80000036,"J W Arrowsmith Ltd",54,"Media and Photography","Composition of Technical and Scientific Books and Journals.","http://www.arrowsmith.co.uk","","",85110105116115,"United Kingdom",18/08/1995
90100488,"J P Corry Group Ltd",13,"Construction / Building Materials","JP Corry Group is a holding company for four major trading operations: 1) JP Corry (NI) Ltd - one of the largest building merchants based in Northern Ireland and operating from 11 locations.  2) Coens Holdings Ltd - a building merchants and hardwood importer with 3 branches in R.O.I.  3) D. Kanton Ltd - a specialist timber distributor operating from Dublin.  4) RK Timber Ltd - one of the largest roof trim manufacturers in GB with 3 facilities.","http://www.jpcorry.co.uk","","",85110105116115,"United Kingdom",26/09/1996
18000116,"Isaac Lord Ltd",26,"Engineering and Machinery","Suppliers to the woodworking industry of furniture fittings, architectural ironmongery and hand & power tools.","http://www.isaaclord.com","","",85110105116115,"United Kingdom",07/07/1995
666117827,"Intune Technologies",4000,"Advanced Technologies","Intune Technologies provides tools, technology and expertise for the manufacture and implementation of optical components and subsystems.  Intune's SENTOR product line provides fast, automated test and characterisation of complex optical components such as the tunable laser.  Intune's INT series
of tunable laser modules are the fastest commercially available wavelength switching modules for use in high capacity switching applications.","http://www.intune-technologies.com","","",7311410110904,"Ireland",14/12/2000
7125246,"Intuwave",3300,"Communications","Intuwave is a leading developer of middleware software and services that
enables the rapid creation and deployment of applications for smartphones.
Customers and partners are device manufacturers, mobile network operators,
independent software vendors, system integrators, and application
developers.  Intuwave offers m-Network?, a middleware platform created specifically for
the wireless environment. Based upon XML, m-Network? provides a virtual
environment in which applications can:
     Communicate reliably and efficiently, despite the limitations of
     wireless connectivity
     Provide usage models that are appropriate for mobility
     Exploit the benefits of smartphones and packet-data wireless networks
     Enable rich, mobile devices to become important access points for
     applications","http://www.intuwave.com","","",85110105116115,"United Kingdom",10/10/2001
7131755,"Intervect AB",13,"Construction / Building Materials","Intervect is the result of the merger in 2001 between the two leading companies, Alimak in Sweden and HEK in Holland, within vertical access solutions for construction and permanent industry. We offer hoists, lifts and mast climbing platforms for access of personnel and material at great heights. We have manufacturing facilities in Sweden, Holland, Italy and Hungary and a wide network of own sales companies as well as distributors all over the world.","http://www.intervect.com","","",83119101100107,"Sweden",31/08/2001
7122982,"Intercentros Ballesol S.A.",3100,"Healthcare and Life Sciences","Elderly people homes",""," "," ",8311297105115,"Spain",25/04/2001
7122779,"Intercytex Ltd",3100,"Healthcare and Life Sciences","Intercytex is a regenerative medicine company with laboratories and offices located in Manchester U.K.and Lexington Massachusetts U.S.A.  The company mission is to develop and commercialise cell-based therapeutic solutions for treatment of tissue and organ failure.","http://www.intercytex.net","","",85110105116115,"United Kingdom",20/02/2001
666112288,"Interhyp AG",2500,"Software and IT Services","Mortgages online
","http://www.interhyp.com","","",7110111411004,"Germany",21/07/2000
50062601,"Intermet Refractory Products Ltd",26,"Engineering and Machinery","Manufactures a range of consumable refractory items for use in casting a wide range of metal systems, both steel mills and foundry applications.  The products are used during pouring and solidification to improve metal yield and quality.","http://www.intermet.demon.co.uk","","",85110105116115,"United Kingdom",07/07/1995
3000554,"International Process Technologies Ltd",26,"Engineering and Machinery","Surface coating technology.  Manufacture of thermoplastic coating powders for a wide variety of applications.","http://www.plascoat.com","","",85110105116115,"United Kingdom",01/08/1996
7130325,"Intelliden Corporation",3300,"Communications","Intelliden Corporation’s intelligent networking software solutions enable enterprises, service providers and government organizations to automate network and device configuration, reduce network costs, improve network security and accelerate service management by linking network and IT resources to business objectives. 
","http://www.intelliden.com","http://www.3i.com/us/portfolio/communication/intelliden.html","",85110105116125,"United States of America",10/10/2001
666114779,"Intense Photonics Ltd",4000,"Advanced Technologies","Intense Photonic's ability to combine its patented QWI technology with outstanding device design enables it to deliver market driven optical components at a competitive price.  The GaA & InP product roadmap evolves from adaptive & iterative components designed for today's market to revolutionary 'systems on a chip' for tomorrow's world.  The world class state-of-the-art facility in High Blantyre, Scotland has significant operational fabrication capability, which when combined with the company's extended enterprise business model, allows Intense to focus on its core objective of delivering innovative and affordable components for the industrial world.","http://www.intensephotonics.com","","",85110105116115,"United Kingdom",20/06/2000
7126332,"Interactive Objects Software GmbH",2500,"Software and IT Services","software development tools
","http://www.io-software.com","","",7110111411004,"Germany",26/09/2001
666111827,"Interactive1",2500,"Software and IT Services","Let's not talk about the internet, extranets, intranets or portals.  Let's talk about using the web as an improved way of communicating with your colleagues, your customers or clients, and your suppliers or partners.

Interactive1 has built web communications solutions for PWC, Knight Frank, M&G and a European Chamber of Commerce network.  Focusing on professional and financial services and public administration, our international team can create new ways of delivering information quickly, easily, securely and directly to your target audience.","http://www.interactive1.com","","",85110105116115,"United Kingdom",12/09/2000
7129909,"Intalio, Inc.",2500,"Software and IT Services","Intalio is an enterprise software company that develops infrastructure for business process management and WebServices. The company’s product, the N3 Process Server, enables companies to develop and operate value-added information processes that span multiple applications and business partners, behind the firewall and over the Internet. Its product addresses a mounting problem for corporations – being able to quickly change and deploy business processes without spending millions of dollars on services or changing thousands of lines of code.","http://www.intalio.com","http://www.3i.com/us/portfolio/software/intalio.html","",85110105116125,"United States of America",03/10/2001
7139334,"Innovision A/S",3100,"Healthcare and Life Sciences","Innovision was founded in 1999 on the basis of a biomedical business unit established in 1986. The company specialises in the design, manufacture and commercialisation of advanced diagnostic instruments.

The product line includes Innocor® for measuring cardiac output non-invasively based on the well-tested Inert Gas Rebreathing method. Innocor® is primarily designed for the cardiologist for hemodynamic evaluation of chronic heart failure patients. Other application areas include hypertension, hemodialysis and adjustment of pacemakers and cardiac assist pumps.

Innovision is in the initial phase of commercialising Innocor®.

Innovision finalised its latest increase of capital in July 2003 with 3i as new investor.
","http://www.innovision.dk","","",6810111011004,"Denmark",08/09/2003
64108562,"Inpharmatica",3100,"Healthcare and Life Sciences","Inpharmatica is a leading informatics driven drug discovery company.  It was founded in 1998 based upon research from University College London.  The Company uses large scale computing facilities and proprietary informatics technologies to identify drug targets and subsequently the drug compounds themselves which are most likely to be successful as therapeutics against those targets.  The Company has 110 Employees.  The Company operates two technology platforms, pharmacarta, a unified structural chemogenomics platform and biopendium, a Bioformatics target discovery resource.  Customers and Partners include, Pfizer, Genentech, Celera, Serono and Dalichi.","http://www.inpharmatica.com","","",85110105116115,"United Kingdom",05/03/1999
7125788,"Infiniti Solutions Pte Ltd",4000,"Advanced Technologies","Infiniti Solutions Pte Ltd provides semiconductor testing services and total quickturn, prototyping services (including burn-in boards manufacturing, PCB manufacturing and high quality, complex contract manufacturing) to semiconductor companies.  It has 250 customers, ranging from IC design houses (“fabless” companies) to major multinationals.","http://www.infinitisolutions.com","","",651151059744,"Asia Pacific",31/07/2001
666116161,"Infoniqa Informationstechnik GmbH",2500,"Software and IT Services","IT Services","http://www.infoniqa.com","","",65117115116121,"Austria",01/01/1900
3001465,"Information Preservation Ltd",54,"Media and Photography","Information Preservation Limited operates from 6 locations in Falkirk, Scotland; Huddersfield & Bristol, England; Wicklow, ROI; Sydney & Melbourne, Australia.  All are Specialist Library Binders, who re-bind damaged Public Library books, binding monthly periodical parts into hard-cased volumes, re-binding wide-spined reference books, Specialist Paper Conservation and Antiquarian binding repairs in leather and cloth, with craft gold titling.  Huddersfield operation produces short-run hard-cased new books in quantities up to 5,000.  Customers are Public Libraries, University & Academic Libraries, National Libraries, Government & Business Libraries.  Riley Dunn & Wilson Ltd undertakes export binding for a range of countries.","http://www.rdw.co.uk","","",85110105116115,"United Kingdom",05/09/1997
2001074,"Independent Research Group (IRG)",58,"Support Services","The Independent Research Group is an information solutions business operating in the B2B sector of the retail financial services market.  Through its principal trading subsidiary TRD it collects, analyses and aggregates information on every financial product in the market.  This information and analysis is constantly refreshed and distributed to customers through a variety of highly functional content rich proprietary software applications both PC and Web based.  Customers include many of the UK's leading financial institutions, members of the financial services regulatory community and by over 4,000 firms of financial advisers.","http://www.defaqto.com","","",85110105116115,"United Kingdom",22/09/1998
3002499,"Indigo Products Ltd",13,"Construction / Building Materials","Indigo Products Ltd is one of the UK's leading and most established fabricators of PVC-u windows and doors.  The company has grown steadily by offering high quality items to the trade market nationwide, providing a level of customer service which is unique to its sector.  An aggressive investment programme has enabled total modernisation of plant and machinery providing greater capacity and sophisticated production resources that are the envy of competitors. Ongoing investment, in both people and machinery, will enable Indigo to take advantage of future trends thereby maintaining steady growth and remaining a major force within this dynamic industry.","http://www.indigoproducts.com","","",85110105116115,"United Kingdom",11/02/1999
3002995,"in4tek Ltd",2500,"Software and IT Services","in4tek develops person-centred integrated IT solutions for the Health and Social Care sectors including Primary Care, Mental Health, Child Health and Social Services.  The company was formed via a management buy out in March 2000.  

A key element of in4tek’s value proposition is the Paris product set which breaks new ground in the Health & Social Care arena.  Paris was informed by a European project called Ithaca which involved 9 European countries plus Saskatchewan.  This provided the R&D to ensure Paris is a world class product and it is currently been implemented in the UK and Canada.

in4tek offers a complete solution from consultancy, project management, training and implementation through to technical services and support.","http://www.in4tek.com","","",85110105116115,"United Kingdom",29/03/2000
5003903,"Imaginarium",0,"Other","Imaginarium is a very special shop network, with more than 200 branches in 4 continents, specialising in educational toys for boys and girls aged 0 to eight. 
Imaginarium only sells high quality toys contributing towards education, which provide incentives for learning. Above all, Imaginarium toys are very entertaining, avoiding the manufacture of war or sexist toys. Their shop assistants are trained to give advise about the most suitable toys for children, according to their age, likes and dislikes, as well as abilities. 
","http://www.imaginarium.info",""," ",8311297105115,"Spain",22/09/1994
51100475,"Immunodiagnostic Systems Ltd",3100,"Healthcare and Life Sciences","IDS is engaged in the development, manufacture and marketing of esoteric immunoassay kits used in clinical, research and pharmaceutical laboratories throughout the world.  IDS delivers 'niche' products and techonologies through collaborative alliances with British researchers.  The company has a track record of successful projects, such as an innovative vitamin D kit, attracting the Queen's Award for Technological Achievement in 1999.  The company has invested in two university spin-out biotech enterprises in Britain, in molecular biology and perinatal disease detection.  In addition, IDS distributes products for research-related analytes for a select number of American, Japanese and European IVD companies.","http://www.idsltd.com","","",85110105116115,"United Kingdom",25/04/1996
7121263,"ICIDO Ges. für innovative Informationssysteme mbH",2500,"Software and IT Services","vitual reality software based on Linux
","http://www.icido.de","","",7110111411004,"Germany",28/02/2001
5014302,"Idea AG",3100,"Healthcare and Life Sciences","Dermal Application
","http://www.idea-ag.de","","",7110111411004,"Germany",20/06/2000
55067062,"IBG Immucor",3100,"Healthcare and Life Sciences","Specialist supplier of instruments, software and reagents to blood transfusion laboratories around the world.","http://www.ibgimmucor.co.uk","","",85110105116115,"United Kingdom",12/07/1995
7123292,"Hybrand Ltd",3100,"Healthcare and Life Sciences","Hybrand is a branded producer of disposable healthcare products, its principal brands Kylie and Kanga are registered in over 40 countries, primary customers are the NHS and major healthcare/medical distributors across Europe and Australia/Asia.","http://www.hybrand.com","","",85110105116115,"United Kingdom",31/03/2001
30000190,"Hyde Industrial Holdings Ltd",26,"Engineering and Machinery","TOOLING DIVISION: Single source supplier of sub contract design and manufacturing services to major airframe and 1st tier suppliers providing concurrent design and production of a full range of Master, Production, and Assembly Tooling, Handling and Transportion media.  AERO PRODUCTS DIVISION: Program control of Tactical and Strategic Manufacture of CNC components, sheet, fabricated and pipe details, surface treatments and sub-assembly of Aircraft structures.  COMMERCIAL DIVISION: Strategic supply of fabrications and volume precision machining.","http://www.hydegroup.com","","",85110105116115,"United Kingdom",07/07/1995
2002200,"HTG Trading Ltd",4000,"Advanced Technologies","HTG Trading Ltd is a group with four refrigeration activities.  Equipment for Hubbard Commercial (HC) and Hubbard Transport Refrigeration (HTR) is manufactured at its location in Suffolk.  Hubbard Ice Systems (HIS) and Taylor Freezer (TF) are UK distributors of capital equipment to the restaurant, pub and fast food sector, the former being the exclusive UK distributor for Scotsman.  Each business activity goes to market separately and in a manner that reflects the structure of the respective sector.  TF and HTR both operate national service teams to provide after care solutions to end users.","http://www.hubbard.co.uk","","",85110105116115,"United Kingdom",17/12/1998
18055725,"HTS Management Holdings Ltd",53,"Leisure, Entertainment and Hotels","The company provides accommodation and associated facilities for residential business training programmes and other corporate meetings and events.  One of the subsidiary companies provides specialist training programmes in the field of Euro-Japanese cultural relations.","http://www.hts.centres.com","","",85110105116115,"United Kingdom",07/07/1995
